paperid,year
53e99785b7602d9701f42c83,2010
53e99785b7602d9701f42c85,2010
53e99785b7602d9701f42c86,2010
53e99785b7602d9701f42c88,2008
53e99785b7602d9701f42c8f,2009
53e99785b7602d9701f42c90,2009
53e99785b7602d9701f42c91,2009
53e99785b7602d9701f42c95,2009
53e99785b7602d9701f42c98,2009
53e99785b7602d9701f42c9a,2009
53e99785b7602d9701f42c9b,2009
53e99785b7602d9701f42c9c,2009
53e99785b7602d9701f42c9d,2009
53e99785b7602d9701f42fe8,1970
53e99785b7602d9701f42ca3,2009
53e99785b7602d9701f42ca5,2011
53e99785b7602d9701f42ca6,2011
53e99785b7602d9701f42ca7,2011
53e99785b7602d9701f42ca8,2011
53e99785b7602d9701f42caa,2011
53e99785b7602d9701f42cab,2011
53e99785b7602d9701f42cac,2011
53e99785b7602d9701f42cae,2011
53e99785b7602d9701f42caf,2011
53e99785b7602d9701f4300b,2010
53e99785b7602d9701f42af7,2010
53e99785b7602d9701f42b1b,2012
53e99785b7602d9701f43034,1984
53e99785b7602d9701f42b2d,2004
53e99785b7602d9701f43035,2014
53e99785b7602d9701f42ceb,2015
53e99785b7602d9701f4304e,2008
53e99785b7602d9701f43056,1990
53e99785b7602d9701f43120,2012
53e99785b7602d9701f43121,2015
53e99785b7602d9701f43125,2014
53e99785b7602d9701f4313a,1999
53e99785b7602d9701f43147,1999
53e99785b7602d9701f43151,2003
53e99785b7602d9701f42791,1998
53e99785b7602d9701f42eba,1961
53e99785b7602d9701f42ebc,1971
53e99785b7602d9701f42ec3,1968
53e99785b7602d9701f42ec7,1982
53e99785b7602d9701f432b8,1966
53e99785b7602d9701f432be,1990
53e99785b7602d9701f4384c,2004
53e99785b7602d9701f43856,2000
53e99785b7602d9701f432ce,2007
53e99785b7602d9701f432e4,2006
53e99785b7602d9701f432e8,2007
53e99785b7602d9701f438bb,2004
53e99785b7602d9701f43998,2008
53e99785b7602d9701f43b1a,1930
53e99785b7602d9701f43b1c,1926
53e99785b7602d9701f436df,1998
53e99785b7602d9701f43ac7,1935
53e99785b7602d9701f43acd,2006
53e99785b7602d9701f43bc9,2010
53e99785b7602d9701f43caa,2015
53e99785b7602d9701f43d01,2009
53e99785b7602d9701f43dfc,2015
53e99785b7602d9701f43d30,2010
53e99785b7602d9701f43eca,1999
53e99785b7602d9701f43ecb,1999
53e99785b7602d9701f43ecd,1997
53e99785b7602d9701f43ece,1987
53e99785b7602d9701f43edb,1997
53e99785b7602d9701f43edd,1991
53e99785b7602d9701f43ee1,1996
53e99785b7602d9701f43ee3,2010
53e99785b7602d9701f43ee4,1982
53e99785b7602d9701f43ee5,2004
53e99785b7602d9701f43ee6,1986
53e99785b7602d9701f43ee7,1986
53e99785b7602d9701f43eea,1982
53e99785b7602d9701f43eeb,1994
53e99785b7602d9701f43eec,2000
53e99785b7602d9701f43eef,1950
53e99785b7602d9701f43ef3,2006
53e99785b7602d9701f43ef6,1975
53e99785b7602d9701f43ef7,2004
53e99785b7602d9701f43ef8,2004
53e99785b7602d9701f43efb,2004
53e99785b7602d9701f43efd,2005
53e99785b7602d9701f43efe,1972
53e99785b7602d9701f442e1,2009
53e99785b7602d9701f43eff,2002
53e99785b7602d9701f442e2,2010
53e99785b7602d9701f442e3,2009
53e99785b7602d9701f442e4,2009
53e99785b7602d9701f442e5,2013
53e99785b7602d9701f442e6,2014
53e99785b7602d9701f442e7,2011
53e99785b7602d9701f442e8,2013
53e99785b7602d9701f442e9,2001
53e99785b7602d9701f442ea,1976
53e99785b7602d9701f442eb,1995
53e99785b7602d9701f442ec,1995
53e99785b7602d9701f442ed,1999
53e99785b7602d9701f442ee,2002
53e99785b7602d9701f442f0,2008
53e99785b7602d9701f442f2,2011
53e99785b7602d9701f442f3,2011
53e99785b7602d9701f442f4,2011
53e99785b7602d9701f442f5,2011
53e99785b7602d9701f442f6,2011
53e99785b7602d9701f442f7,2011
53e99785b7602d9701f442f9,2011
53e99785b7602d9701f442fa,2011
53e99785b7602d9701f442fb,2010
53e99785b7602d9701f442fc,2010
53e99785b7602d9701f442ff,2007
53e99785b7602d9701f43f4e,2010
53e99785b7602d9701f44302,2008
53e99785b7602d9701f44303,2008
53e99785b7602d9701f44304,2009
53e99785b7602d9701f43f50,2010
53e99785b7602d9701f43f51,2010
53e99785b7602d9701f44309,2009
53e99785b7602d9701f4430e,2009
53e99785b7602d9701f4430f,2009
53e99785b7602d9701f44311,2009
53e99785b7602d9701f44312,2009
53e99785b7602d9701f44314,2011
53e99785b7602d9701f44315,2011
53e99785b7602d9701f44316,2011
53e99785b7602d9701f44318,2011
53e99785b7602d9701f43f57,2010
53e99785b7602d9701f43f6a,2012
53e99785b7602d9701f43f6b,2012
53e99785b7602d9701f43f6c,2012
53e99785b7602d9701f43f7c,2013
53e99785b7602d9701f43f7e,2012
53e99785b7602d9701f43f85,2013
53e99785b7602d9701f43f86,2013
53e99785b7602d9701f43f88,2009
53e99785b7602d9701f43f89,2007
53e99785b7602d9701f43f8a,2005
53e99785b7602d9701f43f8b,2005
53e99785b7602d9701f43f8c,1963
53e99785b7602d9701f43f9d,1958
53e99785b7602d9701f43fa0,1957
53e99785b7602d9701f43eaa,2004
53e99785b7602d9701f43fa1,1985
53e99785b7602d9701f43fa2,1963
53e99785b7602d9701f43eab,2002
53e99785b7602d9701f43fa4,1969
53e99785b7602d9701f43fa5,1972
53e99785b7602d9701f43ead,1988
53e99785b7602d9701f43eb0,1997
53e99785b7602d9701f43eb1,2000
53e99785b7602d9701f43fa8,1972
53e99785b7602d9701f43eb5,1992
53e99785b7602d9701f43fa9,1993
53e99785b7602d9701f43faa,1988
53e99785b7602d9701f43fab,1991
53e99785b7602d9701f43eb8,1992
53e99785b7602d9701f43eb9,1996
53e99785b7602d9701f43eba,1997
53e99785b7602d9701f43ebb,1997
53e99785b7602d9701f43ebe,1996
53e99785b7602d9701f43ebf,1998
53e99785b7602d9701f43ec0,1998
53e99785b7602d9701f43ec1,1998
53e99785b7602d9701f43ec2,1958
53e99785b7602d9701f43ec3,1998
53e99785b7602d9701f43ec4,1927
53e99785b7602d9701f43ec5,1999
53e99785b7602d9701f43fb5,1984
53e99785b7602d9701f43ec6,1999
53e99785b7602d9701f43fb6,2006
53e99785b7602d9701f43ec7,1999
53e99785b7602d9701f43ec8,1999
53e99785b7602d9701f43fb7,2007
53e99785b7602d9701f43ec9,1999
53e99785b7602d9701f43ed0,2001
53e99785b7602d9701f43fb8,1998
53e99785b7602d9701f43fb9,2007
53e99785b7602d9701f43fba,2005
53e99785b7602d9701f43ee0,1996
53e99785b7602d9701f43fe2,1996
53e99785b7602d9701f43fe3,1996
53e99785b7602d9701f43f0b,2005
53e99785b7602d9701f43fe4,1999
53e99785b7602d9701f43f0c,2005
53e99785b7602d9701f43f0e,2006
53e99785b7602d9701f43f0f,2006
53e99785b7602d9701f43f10,2006
53e99785b7602d9701f43f11,2006
53e99785b7602d9701f43f15,2013
53e99785b7602d9701f443f8,1922
53e99785b7602d9701f43f17,2002
53e99785b7602d9701f43f18,2004
53e99785b7602d9701f43f24,2007
53e99785b7602d9701f43f25,2008
53e99785b7602d9701f4406b,1989
53e99785b7602d9701f43f26,2008
53e99785b7602d9701f43f28,2008
53e99785b7602d9701f4474b,1941
53e99785b7602d9701f44750,1944
53e99785b7602d9701f440df,2007
53e99785b7602d9701f43f3d,2007
53e99785b7602d9701f44754,1952
53e99785b7602d9701f43f3f,2009
53e99785b7602d9701f43f40,2007
53e99785b7602d9701f43f41,2007
53e99785b7602d9701f44759,1964
53e99785b7602d9701f43f8d,1966
53e99785b7602d9701f43f8e,1960
53e99785b7602d9701f43f8f,1962
53e99785b7602d9701f43f90,2014
53e99785b7602d9701f43f9c,2002
53e99785b7602d9701f43f9e,1955
53e99785b7602d9701f43f9f,1960
53e99785b7602d9701f43fa3,1971
53e99785b7602d9701f43fa6,1971
53e99785b7602d9701f43fa7,1969
53e99785b7602d9701f43fbb,2004
53e99785b7602d9701f43fbd,1980
53e99785b7602d9701f43fd0,2006
53e99785b7602d9701f43fd1,2007
53e99785b7602d9701f43fd2,1997
53e99785b7602d9701f43fd3,2005
53e99785b7602d9701f43fd4,2010
53e99785b7602d9701f43fd5,2004
53e99785b7602d9701f43fd6,1994
53e99785b7602d9701f43fec,2005
53e99785b7602d9701f43fed,2010
53e99785b7602d9701f44046,1990
53e99785b7602d9701f4404d,1999
53e99785b7602d9701f441f3,1971
53e99785b7602d9701f44590,1986
53e99785b7602d9701f44068,2011
53e99785b7602d9701f4459b,1998
53e99785b7602d9701f4459c,2000
53e99785b7602d9701f445a8,1924
53e99785b7602d9701f445b7,1962
53e99785b7602d9701f445bf,1974
53e99785b7602d9701f445c4,1977
53e99785b7602d9701f44944,1983
53e99785b7602d9701f44946,1984
53e99785b7602d9701f44947,1984
53e99785b7602d9701f445cc,1996
53e99785b7602d9701f44952,1938
53e99785b7602d9701f440a4,2004
53e99785b7602d9701f440a5,2006
53e99785b7602d9701f440a6,2004
53e99785b7602d9701f440a7,2001
53e99785b7602d9701f440a8,2006
53e99785b7602d9701f440a9,2008
53e99785b7602d9701f440aa,1980
53e99785b7602d9701f440ab,2004
53e99785b7602d9701f4498c,1939
53e99785b7602d9701f440c1,2010
53e99785b7602d9701f44a39,2001
53e99785b7602d9701f442ba,1995
53e99785b7602d9701f442c7,2001
53e99785b7602d9701f442c8,1993
53e99785b7602d9701f442c9,2013
53e99785b7602d9701f442ca,2008
53e99785b7602d9701f442cb,2009
53e99785b7602d9701f442cc,2006
53e99785b7602d9701f442cd,2007
53e99785b7602d9701f442ce,2007
53e99785b7602d9701f442cf,2008
53e99785b7602d9701f442d0,2009
53e99785b7602d9701f442d1,2008
53e99785b7602d9701f442d2,2004
53e99785b7602d9701f442d3,2001
53e99785b7602d9701f442d4,2001
53e99785b7602d9701f442d5,2008
53e99785b7602d9701f442d6,2008
53e99785b7602d9701f442d7,2004
53e99785b7602d9701f442d8,2005
53e99785b7602d9701f442d9,2008
53e99785b7602d9701f442da,2002
53e99785b7602d9701f442db,2003
53e99785b7602d9701f442dc,2000
53e99785b7602d9701f442dd,2004
53e99785b7602d9701f442de,1992
53e99785b7602d9701f442df,1993
53e99785b7602d9701f44ad9,1939
53e99785b7602d9701f44ae9,1964
53e99785b7602d9701f44aec,1971
53e99785b7602d9701f4504e,1998
53e99785b7602d9701f442e0,2013
53e99785b7602d9701f44d0a,2004
53e99785b7602d9701f45340,2009
53e99785b7602d9701f453f9,2010
53e9978ab7602d9701f4575e,1930
53e9978ab7602d9701f45754,1986
53e9978ab7602d9701f45755,1998
53e9978ab7602d9701f45756,2000
53e9978ab7602d9701f45757,2005
53e9978ab7602d9701f45758,2007
53e9978ab7602d9701f4575a,1986
53e9978ab7602d9701f4575b,1986
53e9978ab7602d9701f4575c,1987
53e9978ab7602d9701f4578a,1995
53e9978ab7602d9701f45793,1997
53e9978ab7602d9701f457a4,2017
53e9978ab7602d9701f457de,1995
53e9978ab7602d9701f457e0,1993
53e9978ab7602d9701f457e1,2002
53e9978ab7602d9701f457e4,1993
53e9978ab7602d9701f457e6,1995
53e9978ab7602d9701f4585d,2008
53e9978ab7602d9701f45773,2011
53e9978ab7602d9701f458f3,2010
53e9978ab7602d9701f4577c,2000
53e9978ab7602d9701f45787,1995
53e9978ab7602d9701f45790,1996
53e9978ab7602d9701f45791,1997
53e9978ab7602d9701f45792,1997
53e9978ab7602d9701f458fc,2002
53e9978ab7602d9701f458ff,2012
53e9978ab7602d9701f45799,1998
53e9978ab7602d9701f4579a,1998
53e9978ab7602d9701f4579d,1998
53e9978ab7602d9701f4579f,1999
53e9978ab7602d9701f457a2,1999
53e9978ab7602d9701f457e2,1995
53e9978ab7602d9701f457e3,1998
53e9978ab7602d9701f45878,2009
53e9978ab7602d9701f45879,2009
53e9978ab7602d9701f4587a,2009
53e9978ab7602d9701f4587b,2009
53e9978ab7602d9701f4592e,2000
53e9978ab7602d9701f4592f,2011
53e9978ab7602d9701f4587d,2008
53e9978ab7602d9701f45930,2006
53e9978ab7602d9701f45931,1938
53e9978ab7602d9701f4587f,2009
53e9978ab7602d9701f45932,2014
53e9978ab7602d9701f45882,2000
53e9978ab7602d9701f45933,1992
53e9978ab7602d9701f45883,2009
53e9978ab7602d9701f45884,2009
53e9978ab7602d9701f45885,1931
53e9978ab7602d9701f45934,1964
53e9978ab7602d9701f45935,0
53e9978ab7602d9701f4588b,2007
53e9978ab7602d9701f4588c,2007
53e9978ab7602d9701f45936,2009
53e9978ab7602d9701f45937,2010
53e9978ab7602d9701f45938,2012
53e9978ab7602d9701f45895,2006
53e9978ab7602d9701f45898,2000
53e9978ab7602d9701f45940,1968
53e9978ab7602d9701f4594e,1989
53e9978ab7602d9701f4594f,2002
53e9978ab7602d9701f45950,2004
53e9978ab7602d9701f4595f,2007
53e9978ab7602d9701f45960,2002
53e9978ab7602d9701f45961,2008
53e9978ab7602d9701f45962,2004
53e9978ab7602d9701f45963,2009
53e9978ab7602d9701f45964,1996
53e9978ab7602d9701f45965,1991
53e9978ab7602d9701f45966,1995
53e9978ab7602d9701f45967,2014
53e9978ab7602d9701f45970,2015
53e9978ab7602d9701f458ae,2010
53e9978ab7602d9701f458b6,2010
53e9978ab7602d9701f458b7,2009
53e9978ab7602d9701f458b8,2011
53e9978ab7602d9701f45985,2005
53e9978ab7602d9701f458c1,2010
53e9978ab7602d9701f458c2,2010
53e9978ab7602d9701f458c3,2010
53e9978ab7602d9701f458c4,2010
53e9978ab7602d9701f4598d,1968
53e9978ab7602d9701f45998,1969
53e9978ab7602d9701f45999,1984
53e9978ab7602d9701f4599a,1987
53e9978ab7602d9701f4599b,2007
53e9978ab7602d9701f4599c,1995
53e9978ab7602d9701f4599d,2013
53e9978ab7602d9701f4599e,2004
53e9978ab7602d9701f4599f,1990
53e9978ab7602d9701f459a0,1999
53e9978ab7602d9701f459bb,1996
53e9978ab7602d9701f458d9,2011
53e9978ab7602d9701f459bc,1996
53e9978ab7602d9701f458da,2011
53e9978ab7602d9701f459bd,1996
53e9978ab7602d9701f459bf,1999
53e9978ab7602d9701f459c4,1998
53e9978ab7602d9701f458e1,2011
53e9978ab7602d9701f458fd,2014
53e9978ab7602d9701f459ea,1937
53e9978ab7602d9701f459f0,2000
53e9978ab7602d9701f459f1,2010
53e9978ab7602d9701f459f3,1937
53e9978ab7602d9701f4575f,1991
53e9978ab7602d9701f45768,2006
53e9978ab7602d9701f45769,1999
53e9978ab7602d9701f4576a,2007
53e9978ab7602d9701f45a10,2001
53e9978ab7602d9701f45770,1991
53e9978ab7602d9701f45a3b,1999
53e9978ab7602d9701f45778,1991
53e9978ab7602d9701f4577d,2000
53e9978ab7602d9701f45781,1994
53e9978ab7602d9701f45a46,2012
53e9978ab7602d9701f45785,1997
53e9978ab7602d9701f4578f,1996
53e9978ab7602d9701f4579b,1998
53e9978ab7602d9701f4579c,1998
53e9978ab7602d9701f4579e,1990
53e9978ab7602d9701f457a1,1996
53e9978ab7602d9701f457a5,1999
53e9978ab7602d9701f457a6,1999
53e9978ab7602d9701f457a7,1999
53e9978ab7602d9701f457a8,1999
53e9978ab7602d9701f457a9,1999
53e9978ab7602d9701f457aa,1999
53e9978ab7602d9701f457ad,2001
53e9978ab7602d9701f457b0,1998
53e9978ab7602d9701f457b2,1966
53e9978ab7602d9701f457b3,2001
53e9978ab7602d9701f457b4,1963
53e9978ab7602d9701f457b5,1987
53e9978ab7602d9701f457b8,1988
53e9978ab7602d9701f457c6,1990
53e9978ab7602d9701f457d2,1999
53e9978ab7602d9701f457da,2001
53e9978ab7602d9701f457dd,2002
53e9978ab7602d9701f457e7,1992
53e9978ab7602d9701f457e8,1995
53e9978ab7602d9701f457ea,1992
53e9978ab7602d9701f457eb,1985
53e9978ab7602d9701f457ec,1981
53e9978ab7602d9701f457ed,1994
53e9978ab7602d9701f457ee,2012
53e9978ab7602d9701f457ef,2010
53e9978ab7602d9701f457f0,1963
53e9978ab7602d9701f457f1,2003
53e9978ab7602d9701f457f4,1983
53e9978ab7602d9701f457f9,2003
53e9978ab7602d9701f45803,1977
53e9978ab7602d9701f45804,1983
53e9978ab7602d9701f45815,2005
53e9978ab7602d9701f45818,2005
53e9978ab7602d9701f4581a,1975
53e9978ab7602d9701f4581b,2005
53e9978ab7602d9701f4581c,2005
53e9978ab7602d9701f4581d,2005
53e9978ab7602d9701f4581f,2006
53e9978ab7602d9701f45821,2004
53e9978ab7602d9701f45822,2004
53e9978ab7602d9701f45828,2007
53e9978ab7602d9701f45829,1987
53e9978ab7602d9701f45830,1952
53e9978ab7602d9701f45831,2015
53e9978ab7602d9701f45832,2006
53e9978ab7602d9701f45833,2006
53e9978ab7602d9701f45835,2006
53e9978ab7602d9701f45837,2004
53e9978ab7602d9701f45838,2007
53e9978ab7602d9701f4583a,2007
53e9978ab7602d9701f4583b,2007
53e9978ab7602d9701f4585a,2008
53e9978ab7602d9701f4585c,2002
53e9978ab7602d9701f458a3,2010
53e9978ab7602d9701f458e5,2006
53e9978ab7602d9701f458fb,1996
53e9978ab7602d9701f4591c,2013
53e9978ab7602d9701f4591e,2014
53e9978ab7602d9701f4591f,2013
53e9978ab7602d9701f45920,2013
53e9978ab7602d9701f45922,2013
53e9978ab7602d9701f45924,2014
53e9978ab7602d9701f45925,2013
53e9978ab7602d9701f45926,2015
53e9978ab7602d9701f4592a,2013
53e9978ab7602d9701f4594a,2002
53e9978ab7602d9701f4594b,2005
53e9978ab7602d9701f4594c,2002
53e9978ab7602d9701f4594d,2015
53e9978ab7602d9701f45951,2006
53e9978ab7602d9701f45997,2009
53e9978ab7602d9701f45a54,1979
53e9978ab7602d9701f45a65,1942
53e9978ab7602d9701f45a66,1993
53e9978ab7602d9701f45a7c,1973
53e9978ab7602d9701f45a7e,2003
53e9978ab7602d9701f45a8a,1928
53e9978ab7602d9701f45aa1,1936
53e9978ab7602d9701f45aa4,1997
53e9978ab7602d9701f45aa6,2000
53e9978ab7602d9701f45aba,1980
53e9978ab7602d9701f45abd,1940
53e9978ab7602d9701f45abe,2005
53e9978ab7602d9701f45abf,2004
53e9978ab7602d9701f45ac0,2007
53e9978ab7602d9701f45ac1,2009
53e9978ab7602d9701f45ac2,1992
53e9978ab7602d9701f45ac3,1992
53e9978ab7602d9701f45ac5,2015
53e9978ab7602d9701f45ad5,2012
53e9978ab7602d9701f45ad6,2012
53e9978ab7602d9701f45ae1,1993
53e9978ab7602d9701f45e59,2004
53e9978ab7602d9701f45b4d,1918
53e9978ab7602d9701f45e8a,1993
53e9978ab7602d9701f45e95,2006
53e9978ab7602d9701f45e8d,1996
53e9978ab7602d9701f45b7a,2008
53e9978ab7602d9701f45b7d,1936
53e9978ab7602d9701f45ea3,1993
53e9978ab7602d9701f45b8e,1874
53e9978ab7602d9701f45b92,1991
53e9978ab7602d9701f45b9f,2001
53e9978ab7602d9701f45ba0,2007
53e9978ab7602d9701f45ba1,2004
53e9978ab7602d9701f45ba2,2004
53e9978ab7602d9701f45ba3,1993
53e9978ab7602d9701f45ba4,1987
53e9978ab7602d9701f45ba5,2006
53e9978ab7602d9701f45ba6,2003
53e9978ab7602d9701f45ba7,2009
53e9978ab7602d9701f45ba8,1999
53e9978ab7602d9701f45baa,1988
53e9978ab7602d9701f45f59,1990
53e9978ab7602d9701f45f5b,1984
53e9978ab7602d9701f45fdb,1943
53e9978ab7602d9701f45f6e,1996
53e9978ab7602d9701f46066,2007
53e9978ab7602d9701f45f85,1983
53e9978ab7602d9701f45c24,2002
53e9978ab7602d9701f45fad,2005
53e9978ab7602d9701f46092,2011
53e9978ab7602d9701f46096,2010
53e9978ab7602d9701f46097,2008
53e9978ab7602d9701f46098,2009
53e9978ab7602d9701f46099,2002
53e9978ab7602d9701f4609a,2010
53e9978ab7602d9701f45c3e,2001
53e9978ab7602d9701f4609b,2011
53e9978ab7602d9701f4609c,1999
53e9978ab7602d9701f4609d,2014
53e9978ab7602d9701f4609e,2007
53e9978ab7602d9701f4609f,1991
53e9978ab7602d9701f460a0,1975
53e9978ab7602d9701f460a1,2009
53e9978ab7602d9701f460a2,2007
53e9978ab7602d9701f460a3,2009
53e9978ab7602d9701f460a4,2006
53e9978ab7602d9701f460a5,2007
53e9978ab7602d9701f460a6,2013
53e9978ab7602d9701f45ff6,2010
53e9978ab7602d9701f460de,2007
53e9978ab7602d9701f460df,2005
53e9978ab7602d9701f460e0,2005
53e9978ab7602d9701f460e1,1995
53e9978ab7602d9701f460e2,2003
53e9978ab7602d9701f460e3,1999
53e9978ab7602d9701f460e4,1991
53e9978ab7602d9701f460e5,2005
53e9978ab7602d9701f460e6,2007
53e9978ab7602d9701f460e7,2007
53e9978ab7602d9701f460e8,2014
53e9978ab7602d9701f45c57,2011
53e9978ab7602d9701f460ea,2011
53e9978ab7602d9701f460eb,2011
53e9978ab7602d9701f460ec,2011
53e9978ab7602d9701f460ed,2011
53e9978ab7602d9701f460ee,2011
53e9978ab7602d9701f460ef,2011
53e9978ab7602d9701f460f0,2011
53e9978ab7602d9701f460f1,2011
53e9978ab7602d9701f460f3,2011
53e9978ab7602d9701f460f4,2011
53e9978ab7602d9701f460f5,2011
53e9978ab7602d9701f460f6,2011
53e9978ab7602d9701f460f7,2011
53e9978ab7602d9701f460f9,2011
53e9978ab7602d9701f460fa,2011
53e9978ab7602d9701f460fb,2011
53e9978ab7602d9701f460fe,2010
53e9978ab7602d9701f45c6b,1949
53e9978ab7602d9701f46100,2010
53e9978ab7602d9701f46101,2010
53e9978ab7602d9701f46103,2010
53e9978ab7602d9701f45c6d,1986
53e9978ab7602d9701f46104,2010
53e9978ab7602d9701f46105,2010
53e9978ab7602d9701f46107,2010
53e9978ab7602d9701f46108,2010
53e9978ab7602d9701f4610a,2010
53e9978ab7602d9701f4610e,2014
53e9978ab7602d9701f4610f,2008
53e9978ab7602d9701f46110,2008
53e9978ab7602d9701f45c79,1983
53e9978ab7602d9701f46114,2008
53e9978ab7602d9701f460a7,2003
53e9978ab7602d9701f460a8,2013
53e9978ab7602d9701f460a9,2011
53e9978ab7602d9701f460aa,2001
53e9978ab7602d9701f460ab,2004
53e9978ab7602d9701f460ac,1999
53e9978ab7602d9701f460ad,1999
53e9978ab7602d9701f4611a,2008
53e9978ab7602d9701f460ae,1999
53e9978ab7602d9701f460af,2010
53e9978ab7602d9701f460b0,2006
53e9978ab7602d9701f460b1,2000
53e9978ab7602d9701f460b2,2010
53e9978ab7602d9701f460b3,2007
53e9978ab7602d9701f4611c,2008
53e9978ab7602d9701f460b4,2012
53e9978ab7602d9701f4650b,2005
53e9978ab7602d9701f460b5,2013
53e9978ab7602d9701f4611e,2009
53e9978ab7602d9701f460b6,2001
53e9978ab7602d9701f460b7,2013
53e9978ab7602d9701f46120,2009
53e9978ab7602d9701f460b8,2007
53e9978ab7602d9701f460b9,2002
53e9978ab7602d9701f460ba,2010
53e9978ab7602d9701f46521,2013
53e9978ab7602d9701f460bb,2004
53e9978ab7602d9701f460bc,2003
53e9978ab7602d9701f46522,2013
53e9978ab7602d9701f460bd,2010
53e9978ab7602d9701f46123,2009
53e9978ab7602d9701f460be,2008
53e9978ab7602d9701f460bf,1998
53e9978ab7602d9701f460c0,2006
53e9978ab7602d9701f460c1,1999
53e9978ab7602d9701f460c2,2013
53e9978ab7602d9701f460c3,2004
53e9978ab7602d9701f46528,2011
53e9978ab7602d9701f460c4,2005
53e9978ab7602d9701f46529,2010
53e9978ab7602d9701f46535,1980
53e9978ab7602d9701f460c5,1989
53e9978ab7602d9701f4654e,1965
53e9978ab7602d9701f46551,1955
53e9978ab7602d9701f4612a,2009
53e9978ab7602d9701f460c6,1999
53e9978ab7602d9701f460c7,1998
53e9978ab7602d9701f460c8,2001
53e9978ab7602d9701f4612b,2009
53e9978ab7602d9701f460c9,2011
53e9978ab7602d9701f460ca,2013
53e9978ab7602d9701f460cb,2008
53e9978ab7602d9701f460cc,1971
53e9978ab7602d9701f460cd,2015
53e9978ab7602d9701f460ce,2012
53e9978ab7602d9701f45c95,2011
53e9978ab7602d9701f460cf,1988
53e9978ab7602d9701f460d0,1993
53e9978ab7602d9701f460d1,2002
53e9978ab7602d9701f460d2,2005
53e9978ab7602d9701f460d3,2007
53e9978ab7602d9701f460d4,2006
53e9978ab7602d9701f460d5,2009
53e9978ab7602d9701f460d6,2003
53e9978ab7602d9701f460d7,2004
53e9978ab7602d9701f46131,2011
53e9978ab7602d9701f460d8,2003
53e9978ab7602d9701f460d9,2006
53e9978ab7602d9701f460da,2007
53e9978ab7602d9701f460db,2003
53e9978ab7602d9701f460dc,2002
53e9978ab7602d9701f460dd,2012
53e9978ab7602d9701f46135,2009
53e9978ab7602d9701f46136,2009
53e9978ab7602d9701f45ca3,1978
53e9978ab7602d9701f4613a,2009
53e9978ab7602d9701f4613c,2009
53e9978ab7602d9701f4613e,2009
53e9978ab7602d9701f4613f,2009
53e9978ab7602d9701f46140,2009
53e9978ab7602d9701f46141,2009
53e9978ab7602d9701f46144,2009
53e9978ab7602d9701f46145,2009
53e9978ab7602d9701f46146,2009
53e9978ab7602d9701f46147,2009
53e9978ab7602d9701f4614a,2009
53e9978ab7602d9701f4614c,2009
53e9978ab7602d9701f46153,2011
53e9978ab7602d9701f46155,2011
53e9978ab7602d9701f46156,2011
53e9978ab7602d9701f4615a,2011
53e9978ab7602d9701f4615b,2011
53e9978ab7602d9701f46218,2008
53e9978ab7602d9701f4615c,2011
53e9978ab7602d9701f4615e,2011
53e9978ab7602d9701f46160,2011
53e9978ab7602d9701f46161,2011
53e9978ab7602d9701f4666c,1994
53e9978ab7602d9701f4666d,1997
53e9978ab7602d9701f4666e,2005
53e9978ab7602d9701f46166,2011
53e9978ab7602d9701f4616a,2011
53e9978ab7602d9701f4616b,2011
53e9978ab7602d9701f4616c,2012
53e9978ab7602d9701f46699,1980
53e9978ab7602d9701f4669a,1999
53e9978ab7602d9701f46511,1975
53e9978ab7602d9701f4651c,2009
53e9978ab7602d9701f4671b,1975
53e9978ab7602d9701f46886,2015
53e9978ab7602d9701f46887,1918
53e9978ab7602d9701f45d78,2008
53e9978ab7602d9701f46926,1989
53e9978ab7602d9701f468c1,1939
53e9978ab7602d9701f468c2,1941
53e9978ab7602d9701f468c3,1942
53e9978ab7602d9701f468c6,1999
53e9978ab7602d9701f45e35,2017
53e9978ab7602d9701f4650e,2014
53e9978ab7602d9701f46510,1972
53e9978ab7602d9701f46534,2009
53e9978ab7602d9701f4662e,1972
53e9978ab7602d9701f46698,1967
53e9978ab7602d9701f46df8,1997
53e9978ab7602d9701f46ecb,1898
53e9978ab7602d9701f4700b,1951
