id,topic
1590,Data Querying
1591,Big Data
1592,Data Modeling
1593,Data Modeling
1594,Collection Selection
1595,Data Querying
1596,Data Processing
1597,Big Data
1598,Data Querying
1599,Collection Selection
1600,Burstsort
1601,Data Querying
1602,Data Storage
1603,Data Storage
1604,Burstsort
1605,Burstsort
1606,Big Data
1607,Vacuum Cleaner
1608,Data Storage
1609,Burstsort
1610,Burstsort
1611,Indexing
1612,Indexing
1613,Data Processing
1614,Data Management
1615,Data Storage
1616,Data Management
1617,Indexing
1618,Data Modeling
1619,Data Storage
1620,Collection Selection
1621,Burstsort
1622,Data Querying
1623,Big Data
1624,Burstsort
1625,Data Processing
1626,Vacuum Cleaner
1627,Big Data
1628,Data Querying
1629,Data Querying
1630,Data Processing
1631,Burstsort
1632,Data Processing
1633,Burstsort
1634,Data Querying
1635,Burstsort
1636,Data Management
1637,Vacuum Cleaner
1638,Data Storage
1639,Burstsort
1640,Big Data
1641,Indexing
1642,Data Management
1643,Data Processing
1644,Data Processing
1645,Indexing
1646,Indexing
1647,Burstsort
1648,Vacuum Cleaner
1649,Burstsort
1650,Vacuum Cleaner
1651,Data Management
1652,Data Querying
1653,Data Modeling
1654,Burstsort
1655,Vacuum Cleaner
1656,Vacuum Cleaner
1657,Data Management
1658,Burstsort
1659,Data Storage
1660,Collection Selection
1661,Data Storage
1662,Vacuum Cleaner
1663,Data Querying
1664,Data Storage
1665,Data Modeling
1666,Data Storage
1667,Data Management
1668,Burstsort
1669,Data Querying
1670,Collection Selection
1671,Data Storage
1672,Collection Selection
1673,Data Querying
1674,Burstsort
1675,Vacuum Cleaner
1676,Vacuum Cleaner
1677,Data Management
1678,Collection Selection
1679,Data Processing
1680,Indexing
1681,Indexing
1682,Collection Selection
1683,Burstsort
1684,Vacuum Cleaner
1685,Data Storage
1686,Vacuum Cleaner
1687,Collection Selection
1688,Burstsort
1689,Data Storage
1690,Burstsort
1691,Collection Selection
1692,Big Data
1693,Vacuum Cleaner
1694,Burstsort
1695,Data Storage
1696,Data Modeling
1697,Data Processing
1698,Collection Selection
1699,Indexing
1700,Data Processing
1701,Burstsort
1702,Indexing
1703,Indexing
1704,Data Querying
1705,Data Storage
1706,Data Storage
1707,Data Processing
1708,Data Storage
1709,Collection Selection
1710,Data Querying
1711,Burstsort
1712,Data Querying
1713,Big Data
1714,Indexing
1715,Data Processing
1716,Data Storage
1717,Big Data
1718,Vacuum Cleaner
1719,Data Management
1720,Data Modeling
1721,Data Modeling
1722,Indexing
1723,Burstsort
1724,Big Data
1725,Vacuum Cleaner
1726,Data Querying
1727,Burstsort
1728,Data Processing
1729,Data Querying
1730,Burstsort
1731,Data Management
1732,Burstsort
1733,Indexing
1734,Data Management
1735,Indexing
1736,Data Querying
1737,Collection Selection
1738,Data Querying
1739,Data Storage
1740,Data Modeling
1741,Data Storage
1742,Data Querying
1743,Data Modeling
1744,Burstsort
1745,Big Data
1746,Big Data
1747,Data Processing
1748,Data Management
1749,Data Management
1750,Vacuum Cleaner
1751,Data Processing
1752,Data Processing
1753,Indexing
1754,Big Data
1755,Data Management
1756,Data Querying
1757,Big Data
1758,Vacuum Cleaner
1759,Collection Selection
1760,Vacuum Cleaner
1761,Data Processing
1762,Vacuum Cleaner
1763,Data Storage
1764,Indexing
1765,Indexing
1766,Big Data
1767,Data Processing
1768,Burstsort
1769,Collection Selection
1770,Vacuum Cleaner
1771,Vacuum Cleaner
1772,Collection Selection
1773,Data Management
1774,Collection Selection
1775,Data Querying
1776,Data Querying
1777,Data Storage
1778,Data Storage
1779,Data Querying
1780,Data Modeling
1781,Big Data
1782,Collection Selection
1783,Data Processing
1784,Data Querying
1785,Big Data
1786,Data Processing
1787,Data Processing
1788,Burstsort
1789,Big Data
1790,Burstsort
1791,Collection Selection
1792,Vacuum Cleaner
1793,Data Processing
1794,Big Data
1795,Collection Selection
1796,Data Processing
1797,Burstsort
1798,Indexing
1799,Indexing
1800,Data Modeling
1801,Data Modeling
1802,Big Data
1803,Data Processing
1804,Collection Selection
1805,Collection Selection
1806,Indexing
1807,Data Management
1808,Data Processing
1809,Vacuum Cleaner
1810,Data Querying
1811,Data Modeling
1812,Data Processing
1813,Vacuum Cleaner
1814,Data Storage
1815,Burstsort
1816,Data Storage
1817,Data Modeling
1818,Data Processing
1819,Data Processing
1820,Data Storage
1821,Burstsort
1822,Vacuum Cleaner
1823,Burstsort
1824,Data Storage
1825,Big Data
1826,Data Storage
1827,Collection Selection
1828,Data Processing
1829,Collection Selection
1830,Indexing
1831,Indexing
1832,Indexing
1833,Indexing
1834,Data Processing
1835,Collection Selection
1836,Collection Selection
1837,Data Processing
1838,Data Querying
1839,Indexing
1840,Vacuum Cleaner
1841,Collection Selection
1842,Data Management
1843,Burstsort
1844,Data Processing
1845,Burstsort
1846,Data Management
1847,Data Management
1848,Data Processing
1849,Data Management
1850,Data Processing
1851,Data Storage
1852,Data Processing
1853,Data Management
1854,Data Modeling
1855,Big Data
1856,Data Processing
1857,Indexing
1858,Data Querying
1859,Data Modeling
1860,Data Management
1861,Data Storage
1862,Big Data
1863,Indexing
1864,Data Management
1865,Big Data
1866,Collection Selection
1867,Collection Selection
1868,Big Data
1869,Data Management
1870,Data Modeling
1871,Data Storage
1872,Data Querying
1873,Data Modeling
1874,Burstsort
1875,Vacuum Cleaner
1876,Data Processing
1877,Data Querying
1878,Data Storage
1879,Indexing
1880,Indexing
1881,Data Querying
1882,Data Management
1883,Data Querying
1884,Burstsort
1885,Data Modeling
1886,Burstsort
1887,Data Storage
1888,Burstsort
1889,Indexing
1890,Data Storage
1891,Big Data
1892,Collection Selection
1893,Collection Selection
1894,Indexing
1895,Vacuum Cleaner
1896,Burstsort
1897,Collection Selection
1898,Data Querying
1899,Burstsort
1900,Indexing
1901,Indexing
1902,Data Management
1903,Data Storage
1904,Indexing
1905,Burstsort
1906,Data Querying
1907,Data Processing
1908,Data Storage
1909,Burstsort
1910,Vacuum Cleaner
1911,Burstsort
1912,Collection Selection
1913,Data Storage
1914,Data Storage
1915,Data Storage
1916,Burstsort
1917,Burstsort
1918,Burstsort
1919,Vacuum Cleaner
1920,Data Storage
1921,Data Management
1922,Data Querying
1923,Data Modeling
1924,Data Querying
1925,Vacuum Cleaner
1926,Data Management
1927,Data Storage
1928,Collection Selection
1929,Collection Selection
1930,Data Modeling
1931,Vacuum Cleaner
1932,Indexing
1933,Indexing
1934,Data Storage
1935,Data Modeling
1936,Indexing
1937,Data Storage
1938,Data Querying
1939,Burstsort
1940,Big Data
1941,Data Storage
1942,Indexing
1943,Data Querying
1944,Data Querying
1945,Data Processing
1946,Burstsort
1947,Vacuum Cleaner
1948,Data Storage
1949,Collection Selection
1950,Burstsort
1951,Data Modeling
1952,Big Data
1953,Data Management
1954,Data Management
1955,Burstsort
1956,Vacuum Cleaner
1957,Data Modeling
1958,Collection Selection
1959,Big Data
1960,Data Management
1961,Data Modeling
1962,Data Modeling
1963,Burstsort
1964,Data Querying
1965,Data Modeling
1966,Data Processing
1967,Burstsort
1968,Data Modeling
1969,Big Data
1970,Data Storage
1971,Big Data
1972,Data Management
1973,Data Processing
1974,Data Modeling
1975,Collection Selection
1976,Data Processing
1977,Data Management
1978,Data Querying
1979,Burstsort
1980,Data Processing
1981,Collection Selection
1982,Data Querying
1983,Data Management
1984,Data Modeling
1985,Data Modeling
1986,Data Processing
1987,Data Modeling
1988,Indexing
1989,Data Management
1990,Data Modeling
1991,Data Processing
1992,Data Storage
1993,Collection Selection
1994,Indexing
1995,Big Data
1996,Burstsort
1997,Collection Selection
1998,Burstsort
1999,Burstsort
2000,Vacuum Cleaner
2001,Vacuum Cleaner
2002,Data Management
2003,Collection Selection
2004,Data Management
2005,Data Querying
2006,Data Storage
2007,Data Processing
2008,Data Storage
2009,Collection Selection
2010,Data Processing
2011,Burstsort
2012,Collection Selection
2013,Vacuum Cleaner
2014,Collection Selection
2015,Data Querying
2016,Data Storage
2017,Big Data
2018,Indexing
2019,Data Management
2020,Data Management
2021,Collection Selection
2022,Data Management
2023,Data Modeling
2024,Data Querying
2025,Big Data
2026,Big Data
2027,Data Management
2028,Data Processing
2029,Data Querying
2030,Indexing
2031,Burstsort
2032,Burstsort
2033,Data Querying
2034,Indexing
2035,Vacuum Cleaner
2036,Vacuum Cleaner
2037,Data Querying
2038,Data Management
2039,Big Data
2040,Vacuum Cleaner
2041,Data Storage
2042,Burstsort
2043,Data Querying
2044,Vacuum Cleaner
2045,Data Storage
2046,Vacuum Cleaner
2047,Data Modeling
2048,Burstsort
2049,Collection Selection
2050,Indexing
2051,Big Data
2052,Data Modeling
2053,Burstsort
2054,Indexing
2055,Indexing
2056,Burstsort
2057,Data Management
2058,Vacuum Cleaner
2059,Vacuum Cleaner
2060,Burstsort
2061,Data Processing
2062,Data Management
2063,Indexing
2064,Burstsort
2065,Big Data
2066,Data Querying
2067,Burstsort
2068,Data Processing
2069,Data Management
2070,Indexing
2071,Vacuum Cleaner
2072,Vacuum Cleaner
2073,Data Querying
2074,Big Data
2075,Data Storage
2076,Burstsort
2077,Data Processing
2078,Burstsort
2079,Collection Selection
2080,Data Querying
2081,Data Processing
2082,Data Storage
2083,Data Querying
2084,Data Modeling
2085,Vacuum Cleaner
2086,Data Storage
2087,Data Management
2088,Burstsort
2089,Data Modeling
2090,Data Processing
2091,Vacuum Cleaner
2092,Big Data
2093,Data Storage
2094,Big Data
2095,Vacuum Cleaner
2096,Data Querying
2097,Data Querying
2098,Data Querying
2099,Burstsort
2100,Collection Selection
2101,Indexing
2102,Data Management
2103,Vacuum Cleaner
2104,Collection Selection
2105,Data Modeling
2106,Data Modeling
2107,Data Modeling
2108,Indexing
2109,Data Storage
2110,Burstsort
2111,Big Data
2112,Data Processing
2113,Burstsort
2114,Collection Selection
2115,Data Management
2116,Vacuum Cleaner
2117,Collection Selection
2118,Collection Selection
2119,Indexing
2120,Data Storage
2121,Data Modeling
2122,Data Modeling
2123,Big Data
2124,Collection Selection
2125,Collection Selection
2126,Data Storage
2127,Data Querying
2128,Data Storage
2129,Indexing
2130,Collection Selection
2131,Data Processing
2132,Burstsort
2133,Data Processing
2134,Collection Selection
2135,Big Data
2136,Data Querying
2137,Indexing
2138,Data Processing
2139,Burstsort
2140,Data Storage
2141,Indexing
2142,Data Storage
2143,Data Management
2144,Data Management
2145,Burstsort
2146,Vacuum Cleaner
2147,Data Storage
2148,Data Management
2149,Burstsort
2150,Data Processing
2151,Data Processing
2152,Data Modeling
2153,Data Processing
2154,Data Modeling
2155,Data Modeling
2156,Big Data
2157,Data Processing
2158,Data Querying
2159,Data Modeling
2160,Indexing
2161,Vacuum Cleaner
2162,Big Data
2163,Data Modeling
2164,Data Management
2165,Data Storage
2166,Collection Selection
2167,Indexing
2168,Collection Selection
2169,Data Modeling
2170,Data Modeling
2171,Data Storage
2172,Data Querying
2173,Data Management
2174,Indexing
2175,Collection Selection
2176,Indexing
2177,Big Data
2178,Vacuum Cleaner
2179,Data Processing
2180,Data Querying
2181,Data Management
2182,Data Modeling
2183,Data Storage
2184,Burstsort
2185,Collection Selection
2186,Collection Selection
2187,Data Management
2188,Indexing
2189,Vacuum Cleaner
2190,Data Querying
2191,Data Storage
2192,Vacuum Cleaner
2193,Indexing
2194,Collection Selection
2195,Burstsort
2196,Indexing
2197,Collection Selection
2198,Data Storage
2199,Burstsort
2200,Indexing
2201,Data Management
2202,Data Management
2203,Vacuum Cleaner
2204,Data Processing
2205,Vacuum Cleaner
2206,Data Storage
2207,Collection Selection
2208,Vacuum Cleaner
2209,Data Management
2210,Indexing
2211,Data Storage
2212,Vacuum Cleaner
2213,Vacuum Cleaner
2214,Data Management
2215,Data Modeling
2216,Big Data
2217,Data Storage
2218,Data Storage
2219,Indexing
2220,Data Modeling
2221,Data Management
2222,Data Modeling
2223,Big Data
2224,Big Data
2225,Data Processing
2226,Data Querying
2227,Data Querying
2228,Data Processing
2229,Data Management
2230,Data Processing
2231,Data Storage
2232,Data Management
2233,Big Data
2234,Data Modeling
2235,Data Querying
2236,Big Data
2237,Data Querying
2238,Data Storage
2239,Burstsort
2240,Data Modeling
2241,Indexing
2242,Data Processing
2243,Data Processing
2244,Collection Selection
2245,Big Data
2246,Burstsort
2247,Indexing
2248,Data Querying
2249,Indexing
2250,Data Modeling
2251,Indexing
2252,Indexing
2253,Data Querying
2254,Big Data
2255,Data Processing
2256,Indexing
2257,Data Processing
2258,Collection Selection
2259,Big Data
2260,Collection Selection
2261,Indexing
2262,Data Storage
2263,Burstsort
2264,Data Modeling
2265,Burstsort
2266,Big Data
2267,Data Querying
2268,Indexing
2269,Data Storage
2270,Data Management
2271,Data Querying
2272,Burstsort
2273,Vacuum Cleaner
2274,Data Modeling
2275,Data Storage
2276,Data Processing
2277,Data Storage
2278,Vacuum Cleaner
2279,Data Processing
2280,Data Modeling
2281,Data Storage
2282,Data Processing
2283,Data Querying
2284,Data Storage
2285,Data Processing
2286,Data Processing
2287,Data Processing
2288,Vacuum Cleaner
2289,Data Modeling
2290,Vacuum Cleaner
2291,Data Modeling
2292,Data Modeling
2293,Indexing
2294,Vacuum Cleaner
2295,Collection Selection
2296,Data Modeling
2297,Burstsort
2298,Indexing
2299,Data Modeling
2300,Data Management
2301,Collection Selection
2302,Data Querying
2303,Data Processing
2304,Data Querying
2305,Collection Selection
2306,Big Data
2307,Data Processing
2308,Vacuum Cleaner
2309,Data Modeling
2310,Data Storage
2311,Collection Selection
2312,Data Storage
2313,Burstsort
2314,Data Management
2315,Indexing
2316,Data Processing
2317,Data Querying
2318,Collection Selection
2319,Big Data
2320,Data Storage
2321,Burstsort
2322,Indexing
2323,Data Modeling
2324,Collection Selection
2325,Collection Selection
2326,Burstsort
2327,Vacuum Cleaner
2328,Indexing
2329,Data Querying
2330,Data Management
2331,Big Data
2332,Data Storage
2333,Data Management
2334,Data Querying
2335,Data Storage
2336,Collection Selection
2337,Collection Selection
2338,Big Data
2339,Data Modeling
